user,in_degree_cent,out_degree_cent,betweenness_centrality,eigen_vector_cent,katz_centrality
ajsdklf9df,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
o1498,0.0007451564828614009,0.0014903129657228018,0.00011280146608565577,5.912037093630232e-06,0.0274280680557265
TheSnowNinja,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
2cone,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
jesuswantsbrains,0.0007451564828614009,0.0007451564828614009,0.0,6.316682043874943e-10,0.026952910770423732
zombiesingularity,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
iamaquantumcomputer,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
POGTFO,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
DashFerLev,0.0007451564828614009,0.0,0.0,0.013771748451535197,0.0270960248786663
Cyridius,0.0022354694485842027,0.0014903129657228018,0.00014947583436966208,0.0003919688120403849,0.03513951295086364
garyp714,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
pcurve,0.0007451564828614009,0.0007451564828614009,5.112184669891789e-05,1.4571125037593655e-36,0.02608440033501224
brolivia,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
bankerman,0.0022354694485842027,0.0022354694485842027,0.0001489201621229347,2.5798086995741935e-16,0.03145614140585892
Garpatron,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
Pullo_T,0.0007451564828614009,0.0014903129657228018,6.66806696072842e-06,1.2170507065020727e-32,0.026395041829911023
PandaBearShenyu,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
portnux,0.0007451564828614009,0.0007451564828614009,0.0,1.6639049437405529e-12,0.026943079965816786
kaloonzu,0.0,0.0022354694485842027,0.0,2.512262937516149e-38,0.02371309121364749
thebuccaneersden,0.0014903129657228018,0.0007451564828614009,5.556722467273683e-07,3.6205524573614205e-21,0.02871918824763974
TThor,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
maqij,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Candlejaok,0.0007451564828614009,0.0,0.0,0.0015597062927344063,0.027581339617338534
Faldacor,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-06,2.2468172355381913e-33,0.026392670520789658
steelnuts,0.0014903129657228018,0.0,0.0,1.3504604948542654e-16,0.029273058306701367
JeRouleAvecOCB,0.0022354694485842027,0.0029806259314456036,1.2224789428002103e-05,1.380125134675881e-09,0.03239819556776241
zardwiz,0.0014903129657228018,0.0,0.0,0.00021295632353842187,0.03151151930900063
ug2215,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MadDogMccree,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
youropinionman420,0.0007451564828614009,0.0,0.0,0.0015597062927344063,0.027581339617338534
BolshevikMuppet,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
retiredknight,0.0022354694485842027,0.0014903129657228018,6.66806696072842e-06,2.579808699574192e-16,0.03145614140585892
trrrrouble,0.0007451564828614009,0.0,0.0,2.1107287742448717e-06,0.026354591147665342
neurn2,0.0037257824143070045,0.0022354694485842027,0.0011435086553361396,0.016458072821395737,0.039494085718908244
Sporkfish,0.0014903129657228018,0.0,0.0,7.241104914722841e-21,0.028982667038902492
i_already_forgot,0.0014903129657228018,0.0014903129657228018,2.2226889869094732e-06,2.700848578659387e-16,0.02930260557115012
AbouBenAdhem,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
nmagod,0.0007451564828614009,0.0007451564828614009,0.0,5.43082868604213e-20,0.026614019319469686
ForgottenEcho,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
co_radio,0.0022354694485842027,0.0007451564828614009,3.33403348036421e-06,2.821924663269155e-16,0.031939593213945856
599GTO,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Bronam,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
NYGreenandwhite,0.0,0.0022354694485842027,0.0,2.512262937516149e-38,0.02371309121364749
MoXria,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
photoddgrapher,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
frzferdinand72,0.0007451564828614009,0.0007451564828614009,0.0,1.5025302390062302e-13,0.026891134365991998
Imperator_Gallo,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
Funky_Groove,0.0022354694485842027,0.0029806259314456036,0.0015341555059895915,0.06605230068383554,0.0346354197611551
francis2559,0.0022354694485842027,0.0007451564828614009,3.33403348036421e-06,0.005270718966741137,0.03214500736948025
chunes,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
hydrgn,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
Turkeytacobuttcheese,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
sunbolts,0.0007451564828614009,0.0007451564828614009,0.0,0.0660522560336,0.028460752398864222
Men13,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
Enjoiissweet,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MasterHerbologist,0.0029806259314456036,0.0,0.0,4.9724485848971095e-05,0.035884027471838595
AggregateTurtle,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
TryHarderSon,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
cae388,0.0007451564828614009,0.0022354694485842027,3.33403348036421e-06,1.4109442288722907e-16,0.026616735035726778
chosens,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
welfarecuban,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
GiveYourBestEffort,0.0007451564828614009,0.0007451564828614009,0.0,1.7031603465477664e-16,0.026640932067577436
Explore_Uranus,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
Vishal18,0.0007451564828614009,0.0,0.0,1.5518248165037243e-33,0.026606088341712488
Nefandi,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
JCuc,0.0022354694485842027,0.0014903129657228018,0.00012391491102020313,0.0020000410739673302,0.032497137561586426
Reus958,0.0022354694485842027,0.0022354694485842027,0.001265821378044945,0.00024058296443868338,0.03393178186682571
Narian,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
superjerk,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
IONaut,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
Apep86,0.0007451564828614009,0.0022354694485842027,3.33403348036421e-05,5.4308286860421296e-21,0.02658740530015022
justjustjust,0.0014903129657228018,0.0,0.0,0.002191169313847364,0.03120370480739111
Dirty_Mike_n_da_Boyz,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Tutublade,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MyersVandalay,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
SabashChandraBose,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Hamalmang,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Nyutriggaa,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
avaslash,0.0014903129657228018,0.0007451564828614009,2.2226889869094732e-06,9.05138114340354e-21,0.02922219321277772
StellarJayZ,0.0007451564828614009,0.0007451564828614009,0.0,1.2138323786280241e-14,0.02664392271196347
Drooperdoo,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Turnc0at,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
AllThatJazz,0.004470938897168405,0.0,0.0,5.43082868604315e-21,0.040127580383142944
HoliHandGrenades,0.0014903129657228018,0.0014903129657228018,1.611449515509368e-05,1.6081855325561707e-06,0.03133879090265486
rubbertire,0.0007451564828614009,0.0007451564828614009,0.0,1.8200522395314452e-13,0.02713559922386466
Zheng_Hucel-Ge,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
Blarty97,0.0007451564828614009,0.0014903129657228018,1.1113444934547366e-06,1.4109442288722907e-16,0.026616735035726775
listeningwind42,0.0007451564828614009,0.0007451564828614009,0.0,1.1319477572747491e-06,0.028103575051100536
Idiom_Sir,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Astralfreak,0.0007451564828614009,0.0007451564828614009,0.0,1.6749510997203767e-10,0.027520960012134915
tedted8888,0.0007451564828614009,0.0,0.0,5.4308286860421266e-21,0.026371831743662512
ancistrus,0.0014903129657228018,0.0,0.0,9.97688232111621e-17,0.02874607383858492
Dragon029,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
imsopov,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
JackiePollockBrown,0.0007451564828614009,0.0007451564828614009,0.0,0.0006452831030726162,0.027529679257200717
Fatkungfuu,0.0007451564828614009,0.0007451564828614009,3.889705727091578e-06,1.4571125037593655e-36,0.02608440033501224
readitour,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Joocemann,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
flamingboard,0.0014903129657228018,0.0007451564828614009,1.000210044109263e-05,4.298481886090128e-35,0.028692840368513467
Musingmike,0.0007451564828614009,0.0014903129657228018,1.667016740182105e-06,7.241104914722832e-21,0.02661135791753774
Yarddogkodabear,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
freerain,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Glblwrmingisfak,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
fyberoptyk,0.005216095380029807,0.005216095380029807,0.005015016116347395,0.0016312985905161728,0.0454739377554137
youhaveaheartofgold,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
OatSquares,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
terryinsullivan,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
mrdarrenh,0.0029806259314456036,0.0007451564828614009,0.0010284845002635744,0.04527879611413072,0.03761375072580933
narnith93,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
ctindel,0.0007451564828614009,0.0,0.0,0.019388615222565957,0.027176633189763
FuckinNiceKitty,0.0007451564828614009,0.0007451564828614009,0.0,2.071103552035924e-06,0.026962655486218803
existentialdude,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
GTChessplayer,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
maximus14433,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Captain_Dodo,0.0014903129657228018,0.0007451564828614009,1.1113444934547366e-06,1.7031603465477664e-16,0.02901224118894219
Spider-Pug,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
EggNun,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
aranasyn,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Antony777,0.0007451564828614009,0.0007451564828614009,0.0,5.11269273161682e-07,0.02679136234217933
IReallyLikePretzles,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
Four_Alarm,0.0029806259314456036,0.0037257824143070045,0.00039552750522054076,1.9863101359422586e-15,0.03466073924086536
why_the_love,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
crucial_erudition,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726778
con77,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Syncblock,0.0014903129657228018,0.0007451564828614009,1.667016740182105e-06,8.100986123346174e-20,0.02903347562123966
maxmasters360,0.0014903129657228018,0.0,0.0,7.216425723647329e-05,0.02920651582769151
RealRepub,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
lordx3n0saeon,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
CelicetheGreat,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
YouHaveNoRights,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
ModernPoultry,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Incursus,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DoDraper,0.0,0.0022354694485842027,0.0,2.512262937516149e-38,0.02371309121364749
oGsBumder,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
IVEMIND,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Kropotki,0.013412816691505215,0.005216095380029807,0.0011858045745162039,0.0010806993401194468,0.07989419485792687
Fittyakaferrari,0.0022354694485842027,0.0,0.0,5.430828686042131e-20,0.03159376847433566
RiSC1911,0.0007451564828614009,0.0,0.0,1.5056160438969879e-05,0.028786088221281366
EatingSteak,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Nochek,0.0007451564828614009,0.0007451564828614009,0.0,0.013771748451535197,0.0270960248786663
Astraea_M,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
OccupyJumpStreet,0.0007451564828614009,0.0007451564828614009,0.0,1.3722846974844037e-15,0.02717916513773403
mumblinmad,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
acuratech31,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
KarmaJewPurse,0.0022354694485842027,0.0,0.0,4.3210922525277744e-36,0.030827018577741745
JoeBidenBot,0.0,0.0022354694485842027,0.0,2.512262937516149e-38,0.02371309121364749
CoochCaboose,0.0014903129657228018,0.0,0.0,7.919958500478106e-20,0.02946222747247632
Banaam,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
newoldwave,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
tayaro,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
CliffordSnypes,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Queentoad1,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Its42,0.0007451564828614009,0.0007451564828614009,0.0,9.625793292239402e-06,0.027026425393105093
c0mbobreaker,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
theta0,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
GumdropGoober,0.0014903129657228018,0.0014903129657228018,0.00016281196829111893,7.128417037924912e-05,0.030070560981447225
flfolks,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
rahowa1488,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
zusamenentegen,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DrakenKorrine,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
RitzBitzN,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Maritalrelations,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
SNGULARITY,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
FEARoperative,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
gloubenterder,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
kim_bong_chill,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
humansdotget_i,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Moxie1,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
olican101,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
truthtoday,0.0014903129657228018,0.0007451564828614009,0.0,1.6835515618592978e-06,0.0315296209728896
varietygamer,0.0014903129657228018,0.0014903129657228018,2.2226889869094732e-06,7.241104914722841e-21,0.028982667038902492
Moontouch,0.0007451564828614009,0.0,0.0,7.216425723647329e-05,0.02659807579419029
shortbaldman,0.0037257824143070045,0.0022354694485842027,1.0557772687819999e-05,4.0199091892537856e-13,0.036914193538770845
colonel_ives,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
derpmeow,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
174,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Dtgonzalez,0.0007451564828614009,0.0,0.0,8.164854546927482e-35,0.026558662159285193
shepards_hamster,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Vandalay1ndustries,0.0007451564828614009,0.0007451564828614009,0.0,0.0660522560336,0.028460752398864222
Lonelobo,0.0007451564828614009,0.0,0.0,1.289904349787096e-16,0.02639896174907083
tomorrowsanewday45,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
what_are_you_smoking,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
sherikanman,0.0022354694485842027,0.0014903129657228018,1.333613392145684e-05,4.4416808735285486e-35,0.03106414948987822
Vermilion,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
SecureThoughts,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
AndyDap,0.0007451564828614009,0.0007451564828614009,2.7783612336368415e-06,8.568323974692573e-34,0.02681950616263531
Rockstaru,0.0007451564828614009,0.0014903129657228018,0.00011557982731929261,0.16685808435121208,0.030644537085577142
thedurka,0.0007451564828614009,0.0,0.0,0.026740291267041173,0.026910878844715543
Shatophiliac,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
CaptJax,0.0014903129657228018,0.0022354694485842027,0.0001872615471471231,0.0910975925644637,0.03197787631068052
Uncomfortabletruth12,0.0014903129657228018,0.0007451564828614009,5.556722467273683e-07,5.4308286860421296e-21,0.02874314086502727
Ahbraham,0.0007451564828614009,0.0007451564828614009,7.779411454183156e-06,5.516038045845487e-07,0.02713913713543656
bijan4187,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DopeTheSmokeMan,0.0029806259314456036,0.0,0.0,1.3574311861508945e-31,0.03346652276073285
MrVop,0.0014903129657228018,0.0,0.0,1.4109442288722907e-16,0.028988044157091525
oouurr,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
AfterShave92,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Erbun,0.0014903129657228018,0.0014903129657228018,0.0007628731663278921,0.005476297111663315,0.031479087829091534
Invient,0.0007451564828614009,0.0014903129657228018,3.33403348036421e-06,4.155282898651708e-35,0.026321531247148717
ReallyCrunchy,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
cryingbutdontknowwhy,0.0007451564828614009,0.0014903129657228018,2.2226889869094732e-06,4.155282898651708e-35,0.026321531247148717
_Mason,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
foxymcfox,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
TheDuke07,0.0007451564828614009,0.0029806259314456036,0.00022282457093767468,1.8242002256329611e-16,0.026858705354233382
maustinreddit,0.0007451564828614009,0.0007451564828614009,0.0,0.00021295632353832212,0.028849845805427952
Bastardus_Obesus,0.0007451564828614009,0.0007451564828614009,3.33403348036421e-06,5.430828686042128e-21,0.02658740530015022
Ihmhi,0.0007451564828614009,0.0007451564828614009,0.0,1.5025302390062302e-13,0.026891134365991998
NoHorseInThisRace,0.0007451564828614009,0.0,0.0,4.155282898651708e-35,0.026321531247148717
refrigeratorbob,0.0007451564828614009,0.0,0.0,0.0001418731177837797,0.026539139712566367
bman214,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
WisconsnNymphomaniac,0.0007451564828614009,0.0014903129657228018,6.112394714001051e-06,6.796155439891724e-08,0.02759844647186388
iwantabetterjob,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
SocialJusticeZombie1,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
OMGSPACERUSSIA,0.0014903129657228018,0.0007451564828614009,2.2226889869094732e-06,1.909788344928101e-16,0.02925179180426373
thiosk,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
heybra210,0.0007451564828614009,0.0007451564828614009,2.1115545375639997e-05,4.155282898651708e-35,0.026321531247148717
killakyu5,0.0014903129657228018,0.0014903129657228018,3.33403348036421e-06,2.052494476436815e-13,0.029335782944718548
baconatedwaffle,0.0007451564828614009,0.0,0.0,5.4308286860420904e-21,0.026350274388013746
B_afraid,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
fantasyfest,0.0007451564828614009,0.0029806259314456036,7.89054590352863e-05,3.62055245736142e-21,0.02634787912627499
masasin,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
tehnets,0.0007451564828614009,0.0,0.0,3.62055245736142e-21,0.02634787912627499
FortHouston,0.0014903129657228018,0.0014903129657228018,0.0019257192158501433,0.004974786006176063,0.03161763955506192
Rontagosh,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
isolatedpawn22,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Teh_Slayur,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
DrBoomkin,0.0014903129657228018,0.0,0.0,1.7350806788966885e-08,0.029908147598788373
DesertFox1986,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
JazzerciseMaster,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
grand_marquis,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
willwill54,0.0007451564828614009,0.0007451564828614009,0.0,5.4308286860421296e-21,0.02658740530015022
Toastar_8,0.0014903129657228018,0.0007451564828614009,1.1113444934547366e-06,2.8891023781435708e-36,0.028455709456376994
needconfirmation,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
sickofthisshit,0.0014903129657228018,0.0007451564828614009,5.556722467273683e-07,5.430828686042128e-21,0.028743140865027262
x1000Bums,0.0007451564828614009,0.0014903129657228018,5.556722467273683e-07,3.62055245736142e-21,0.02634787912627499
kern_q1,0.0,0.0022354694485842027,0.0,2.512262937516149e-38,0.02371309121364749
ObamaBigBlackCaucus,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
JoshSidekick,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
asianperswayze,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
WilliamLooby,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Tyronis3,0.0007451564828614009,0.0007451564828614009,7.779411454183156e-06,1.4571125037593655e-36,0.02608440033501224
etherghost,0.0014903129657228018,0.0,0.0,1.1478897910484212e-30,0.029362047515653817
ThickTarget,0.0014903129657228018,0.0007451564828614009,5.556722467273683e-07,5.430828686042128e-21,0.02874314086502727
lit0st,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
sirbruce,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Rench15,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
ThirdFloorGreg,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
tree_problems,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
HeathcliffHeathcliff,0.0022354694485842027,0.0007451564828614009,8.890755947637893e-06,0.003766931991442717,0.03275573663570722
LazyCon,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
bermanji,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
christ0ph,0.005216095380029807,0.004470938897168405,0.002200443574632153,0.22502401169310937,0.04747661185216732
bl4ckblooc420,0.0007451564828614009,0.0014903129657228018,5.556722467273683e-06,4.155282898651708e-35,0.026321531247148717
RangerDanger10,0.0014903129657228018,0.0014903129657228018,2.7783612336368415e-06,1.995376464223242e-16,0.02903643822079285
Liesmith,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Deathspiral222,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
equalityisreal,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
TrynnaFindaBalance,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Iceborg9,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Billybob2345,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
xYaska,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Viscerid,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
VentingSalmon,0.0014903129657228018,0.0007451564828614009,5.556722467273683e-07,7.241104914722833e-21,0.028982667038902492
see996able,0.005216095380029807,0.0022354694485842027,9.335293745019787e-05,9.456157696810778e-34,0.04152162271509677
Rinnosuke,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Barzano,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
rattacat,0.0007451564828614009,0.0,0.0,1.289904349787096e-16,0.026398961749070828
iKickComputers,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
2SP00KY4ME,0.0007451564828614009,0.0007451564828614009,0.0,1.0519556011226118e-10,0.027451090859869097
PM_ME_YOUR_BOURBON,0.006706408345752608,0.0007451564828614009,4.4453779738189465e-06,1.3820948077548196e-08,0.046315702805403154
astrofreak92,0.0007451564828614009,0.0007451564828614009,0.0,5.4308286860421296e-21,0.02658740530015022
Isoyama,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
-Enkara-,0.0014903129657228018,0.0007451564828614009,0.0,4.1394442035221744e-05,0.030048368944086076
eaturbrainz,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Michael123443,0.0007451564828614009,0.0,0.0,9.97688232111621e-17,0.02637476471722017
prx124,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
bittopia,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Hawks242,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
common_s3nse,0.0007451564828614009,0.0007451564828614009,0.0,1.2734977099989724e-12,0.026674140616393102
MoonJuiceSippa,0.0014903129657228018,0.0007451564828614009,0.0,0.005532997106022839,0.03109105726144917
geckos100,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
trolluback,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
